Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,255,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"mnuModFolderRename.Name = ""mnuModFolderRename"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,251,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,mnuModFolderRemove.Click += mnuModFolderRemove_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,251,12,E:System.Windows.Forms.ToolStripItem.Click,,,,,mnuModFolderRemove.Click += mnuModFolderRemove_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,250,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuModFolderRemove.Text = ""Remove Selected Folder"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,250,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"mnuModFolderRemove.Text = ""Remove Selected Folder"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,249,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuModFolderRemove.Size = new Size(226, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,249,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"mnuModFolderRemove.Size = new Size(226, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,248,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuModFolderRemove.Name = ""mnuModFolderRemove"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,248,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"mnuModFolderRemove.Name = ""mnuModFolderRemove"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,244,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,mnuModFolderAdd.Click += mnuModFolderAdd_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,244,12,E:System.Windows.Forms.ToolStripItem.Click,,,,,mnuModFolderAdd.Click += mnuModFolderAdd_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,243,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuModFolderAdd.Text = ""Add New Folder"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,243,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"mnuModFolderAdd.Text = ""Add New Folder"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,242,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuModFolderAdd.Size = new Size(226, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,242,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"mnuModFolderAdd.Size = new Size(226, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,241,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuModFolderAdd.Name = ""mnuModFolderAdd"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,241,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"mnuModFolderAdd.Name = ""mnuModFolderAdd"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,237,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuModsFolder.Text = ""Mod Folder Actions"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,237,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"mnuModsFolder.Text = ""Mod Folder Actions"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,236,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuModsFolder.Size = new Size(204, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,236,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"mnuModsFolder.Size = new Size(204, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,235,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuModsFolder.Name = ""mnuModsFolder"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,235,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"mnuModsFolder.Name = ""mnuModsFolder"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,234,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuModsFolder.DropDownItems.AddRange(new ToolStripItem[] { mnuModFolderAdd, mnuModFolderRemove, mnuModFolderRename, mnuCopyAsNewFolder });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,234,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuModsFolder.DropDownItems.AddRange(new ToolStripItem[] { mnuModFolderAdd, mnuModFolderRemove, mnuModFolderRename, mnuCopyAsNewFolder });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,234,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuModsFolder.DropDownItems.AddRange(new ToolStripItem[] { mnuModFolderAdd, mnuModFolderRemove, mnuModFolderRename, mnuCopyAsNewFolder });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,234,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuModsFolder.DropDownItems.AddRange(new ToolStripItem[] { mnuModFolderAdd, mnuModFolderRemove, mnuModFolderRename, mnuCopyAsNewFolder });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,234,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuModsFolder.DropDownItems.AddRange(new ToolStripItem[] { mnuModFolderAdd, mnuModFolderRemove, mnuModFolderRename, mnuCopyAsNewFolder });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,234,12,T:System.Windows.Forms.ToolStripItemCollection,,,,,"mnuModsFolder.DropDownItems.AddRange(new ToolStripItem[] { mnuModFolderAdd, mnuModFolderRemove, mnuModFolderRename, mnuCopyAsNewFolder });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,234,12,P:System.Windows.Forms.ToolStripDropDownItem.DropDownItems,,,,,"mnuModsFolder.DropDownItems.AddRange(new ToolStripItem[] { mnuModFolderAdd, mnuModFolderRemove, mnuModFolderRename, mnuCopyAsNewFolder });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,234,12,M:System.Windows.Forms.ToolStripItemCollection.AddRange(System.Windows.Forms.ToolStripItem[]),,,,,"mnuModsFolder.DropDownItems.AddRange(new ToolStripItem[] { mnuModFolderAdd, mnuModFolderRemove, mnuModFolderRename, mnuCopyAsNewFolder });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,230,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuMods.Text = ""Mods Files"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,230,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"mnuMods.Text = ""Mods Files"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,229,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuMods.Size = new Size(75, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,229,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"mnuMods.Size = new Size(75, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,228,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuMods.Name = ""mnuMods"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,228,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"mnuMods.Name = ""mnuMods"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,227,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuMods.DropDownItems.AddRange(new ToolStripItem[] { mnuModsFolder, MnuModsFile, mnuModsSeparator, mnuModsFolderOpen, mnuModsLaunchModhub, toolStripMenuItem3, mnuModsCreateNewFolder });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,227,12,T:System.Windows.Forms.ToolStripSeparator,,,,,"mnuMods.DropDownItems.AddRange(new ToolStripItem[] { mnuModsFolder, MnuModsFile, mnuModsSeparator, mnuModsFolderOpen, mnuModsLaunchModhub, toolStripMenuItem3, mnuModsCreateNewFolder });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,227,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuMods.DropDownItems.AddRange(new ToolStripItem[] { mnuModsFolder, MnuModsFile, mnuModsSeparator, mnuModsFolderOpen, mnuModsLaunchModhub, toolStripMenuItem3, mnuModsCreateNewFolder });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,227,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuMods.DropDownItems.AddRange(new ToolStripItem[] { mnuModsFolder, MnuModsFile, mnuModsSeparator, mnuModsFolderOpen, mnuModsLaunchModhub, toolStripMenuItem3, mnuModsCreateNewFolder });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,227,12,T:System.Windows.Forms.ToolStripSeparator,,,,,"mnuMods.DropDownItems.AddRange(new ToolStripItem[] { mnuModsFolder, MnuModsFile, mnuModsSeparator, mnuModsFolderOpen, mnuModsLaunchModhub, toolStripMenuItem3, mnuModsCreateNewFolder });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,227,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuMods.DropDownItems.AddRange(new ToolStripItem[] { mnuModsFolder, MnuModsFile, mnuModsSeparator, mnuModsFolderOpen, mnuModsLaunchModhub, toolStripMenuItem3, mnuModsCreateNewFolder });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,227,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuMods.DropDownItems.AddRange(new ToolStripItem[] { mnuModsFolder, MnuModsFile, mnuModsSeparator, mnuModsFolderOpen, mnuModsLaunchModhub, toolStripMenuItem3, mnuModsCreateNewFolder });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,227,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuMods.DropDownItems.AddRange(new ToolStripItem[] { mnuModsFolder, MnuModsFile, mnuModsSeparator, mnuModsFolderOpen, mnuModsLaunchModhub, toolStripMenuItem3, mnuModsCreateNewFolder });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,227,12,T:System.Windows.Forms.ToolStripItemCollection,,,,,"mnuMods.DropDownItems.AddRange(new ToolStripItem[] { mnuModsFolder, MnuModsFile, mnuModsSeparator, mnuModsFolderOpen, mnuModsLaunchModhub, toolStripMenuItem3, mnuModsCreateNewFolder });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,227,12,P:System.Windows.Forms.ToolStripDropDownItem.DropDownItems,,,,,"mnuMods.DropDownItems.AddRange(new ToolStripItem[] { mnuModsFolder, MnuModsFile, mnuModsSeparator, mnuModsFolderOpen, mnuModsLaunchModhub, toolStripMenuItem3, mnuModsCreateNewFolder });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,227,12,M:System.Windows.Forms.ToolStripItemCollection.AddRange(System.Windows.Forms.ToolStripItem[]),,,,,"mnuMods.DropDownItems.AddRange(new ToolStripItem[] { mnuModsFolder, MnuModsFile, mnuModsSeparator, mnuModsFolderOpen, mnuModsLaunchModhub, toolStripMenuItem3, mnuModsCreateNewFolder });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,223,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,mnuFileExit.Click += mnuFileExit_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,223,12,E:System.Windows.Forms.ToolStripItem.Click,,,,,mnuFileExit.Click += mnuFileExit_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,222,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuFileExit.Text = ""Exit"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,222,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"mnuFileExit.Text = ""Exit"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,221,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuFileExit.Size = new Size(234, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,221,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"mnuFileExit.Size = new Size(234, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,220,12,T:System.Windows.Forms.Keys,,,,,mnuFileExit.ShortcutKeys = Keys.Alt | Keys.X;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,220,12,T:System.Windows.Forms.Keys,,,,,mnuFileExit.ShortcutKeys = Keys.Alt | Keys.X;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,220,12,F:System.Windows.Forms.Keys.X,,,,,mnuFileExit.ShortcutKeys = Keys.Alt | Keys.X;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,220,12,T:System.Windows.Forms.Keys,,,,,mnuFileExit.ShortcutKeys = Keys.Alt | Keys.X;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,220,12,T:System.Windows.Forms.Keys,,,,,mnuFileExit.ShortcutKeys = Keys.Alt | Keys.X;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,220,12,F:System.Windows.Forms.Keys.Alt,,,,,mnuFileExit.ShortcutKeys = Keys.Alt | Keys.X;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,220,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,mnuFileExit.ShortcutKeys = Keys.Alt | Keys.X;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,220,12,T:System.Windows.Forms.Keys,,,,,mnuFileExit.ShortcutKeys = Keys.Alt | Keys.X;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,220,12,P:System.Windows.Forms.ToolStripMenuItem.ShortcutKeys,,,,,mnuFileExit.ShortcutKeys = Keys.Alt | Keys.X;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,219,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuFileExit.Name = ""mnuFileExit"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,219,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"mnuFileExit.Name = ""mnuFileExit"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,215,12,T:System.Windows.Forms.ToolStripSeparator,,,,,"mnuFileSeparator2.Size = new Size(231, 6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,215,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"mnuFileSeparator2.Size = new Size(231, 6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,214,12,T:System.Windows.Forms.ToolStripSeparator,,,,,"mnuFileSeparator2.Name = ""mnuFileSeparator2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,214,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"mnuFileSeparator2.Name = ""mnuFileSeparator2"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,210,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,mnuFileZipGameDataDirectory.Click += mnuFileZipGameDataDirectory_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,210,12,E:System.Windows.Forms.ToolStripItem.Click,,,,,mnuFileZipGameDataDirectory.Click += mnuFileZipGameDataDirectory_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,209,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuFileZipGameDataDirectory.Text = ""Zip Game Data Directory"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,209,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"mnuFileZipGameDataDirectory.Text = ""Zip Game Data Directory"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,208,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuFileZipGameDataDirectory.Size = new Size(234, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,208,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"mnuFileZipGameDataDirectory.Size = new Size(234, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,207,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuFileZipGameDataDirectory.Name = ""mnuFileZipGameDataDirectory"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,207,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"mnuFileZipGameDataDirectory.Name = ""mnuFileZipGameDataDirectory"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,203,12,T:System.Windows.Forms.ToolStripSeparator,,,,,"toolStripMenuItem1.Size = new Size(231, 6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,203,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"toolStripMenuItem1.Size = new Size(231, 6);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,202,12,T:System.Windows.Forms.ToolStripSeparator,,,,,"toolStripMenuItem1.Name = ""toolStripMenuItem1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,202,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"toolStripMenuItem1.Name = ""toolStripMenuItem1"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,198,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,mnuFileOpenGameNotes.Click += mnuFileOpenGameNotes_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,198,12,E:System.Windows.Forms.ToolStripItem.Click,,,,,mnuFileOpenGameNotes.Click += mnuFileOpenGameNotes_Click;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,197,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuFileOpenGameNotes.Text = ""Open Game notes"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,197,12,P:System.Windows.Forms.ToolStripItem.Text,,,,,"mnuFileOpenGameNotes.Text = ""Open Game notes"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,196,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuFileOpenGameNotes.Size = new Size(234, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,196,12,P:System.Windows.Forms.ToolStripItem.Size,,,,,"mnuFileOpenGameNotes.Size = new Size(234, 22);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,195,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,"mnuFileOpenGameNotes.Name = ""mnuFileOpenGameNotes"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,FS22 Mod Manager\FS Mod Manager.csproj,File,FS22 Mod Manager\MainForm.Designer.cs,195,12,P:System.Windows.Forms.ToolStripItem.Name,,,,,"mnuFileOpenGameNotes.Name = ""mnuFileOpenGameNotes"";"
